date_y-m-d,1/1/20,1/2/20,1/3/20,1/4/20,1/5/20,1/6/20,1/7/20,1/8/20,1/9/20,1/10/20,1/11/20,1/12/20,1/13/20,1/14/20,1/15/20,1/16/20,1/17/20,1/18/20,1/19/20,1/20/20,1/21/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20
U0900150860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.88944137,15.66620603,0,15.73090392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4141616,0,0,0,0,0,14.74492134,0,0,0,14.77970574,0,0,0,0,15.23267643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.61323818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.75588819,0,0,0,0,0,0,15.10845629,0,0,0,0,0,14.83034324,0,15.29236254,0,0,15.66311392,0,0,0,0,15.62712921,0,0,0,0,0,31.76934112,0,0,0,0,0,15.86350158,0,0,0,0,0,0,0,15.41464599,0,0,0,0,80.61748671,0,0,0,0,0,0,0,0,15.12669568,0,14.02937623,0,0,29.00127908,68.16649964,0,0,0,0,0,14.44214262,15.05400107,0,0,0,0,0,14.64334481,13.667346,0,0,0,29.25969397,0,31.39749423,15.84344325,0,0,0,0,0,0,0,0,0,0,0,0,0,90.26692787,0,0,0,0,29.1763228,59.06931737,14.82664881,0,0,0,0,0,0,0,0,0,0,0,0,32.08835125,31.43999472,0,0,0
U0900152980,14.1439817,0,0,14.48960774,28.76823153,0,0,0,0,14.90555347,29.95740531,14.84328823,0,0,0,15.55972027,0,0,0,0,0,0,0,0,0,63.81544647,31.87995045,16.52528373,0,16.43913134,16.29789492,13.53101822,13.63056796,0,13.81806837,0,0,13.86353181,0,0,27.44340058,0,0,14.29558351,0,44.10909708,0,15.22098971,15.42763179,0,14.74492134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.55760251,0,0,0,15.09265247,0,29.08542806,0,14.99946447,0,0,0,15.6112459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.49641997,0,0,0,0,0,0,0,0,0,0,0,14.61323389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.32536887,14.88551599,0,14.75634549,0,45.04948278,14.83034324,0,0,15.64767163,0,0,0,0,16.29120334,0,0,0,0,0,0,0,0,0,0,0,15.6925384,0,0,15.88997163,0,0,0,0,0,0,0,0,0,0,0,16.12349734,0,0,0,0,0,0,15.19572988,0,0,0,0,0,0,14.50063954,13.63329993,0,0,0,0,0,14.44214262,15.05400107,0,0,0,13.695257,14.05422238,14.64334481,27.334692,13.94228573,13.62744705,14.31406325,14.62984699,46.29639593,47.09624135,0,0,0,0,15.75641153,0,16.27004955,15.87831394,0,0,0,0,0,0,15.04448798,15.01886257,0,0,0,0,14.76732934,14.82664881,0,0,0,0,0,46.94918652,0,0,0,0,0,0,0,0,15.83764635,0,0
U0900156060,42.4319451,28.92903579,43.38959934,159.3856852,71.92057882,29.07654728,0,104.2996933,14.84190019,29.81110694,44.93610797,44.5298647,0,15.52673971,0,31.11944054,62.02201381,95.3366482,93.99723621,47.59367607,15.73090392,0,0,0,31.9827372,47.86158486,31.87995045,33.05056745,48.92885524,16.43913134,0,13.53101822,0,13.2615586,27.63613675,28.49619965,113.188839,27.72706362,27.40312509,14.06501639,41.16510086,14.19966003,28.20668819,28.59116702,57.65664638,73.51516181,178.436526,106.5469279,15.42763179,14.90835369,0,0,0,45.29518645,44.33911721,101.3285805,28.51667964,58.22776606,15.05495305,91.39605861,13.70866323,0,13.27783045,27.5426175,13.48655998,13.45682955,67.78801253,97.00518059,13.80444741,29.48801635,0,14.87900378,14.54271403,0,14.99946447,0,15.38376789,0,0,16.10114297,0,0,49.63097182,0,0,0,50.58892903,33.90728147,0,0,0,29.03045453,14.64830026,0,15.30661909,30.15662803,46.36552194,31.56818935,31.50760985,78.19467253,79.83886113,32.03114699,48.79514245,48.67210713,32.79560561,49.47625645,83.03854203,66.38683816,50.29502482,83.38464502,49.46255064,64.52457906,80.5329477,113.3442495,49.17647261,80.86393125,49.1544735,48.92382779,80.79258153,83.10521172,50.53702459,15.79456644,15.67600579,0,0,0,0,61.01854996,0,31.26759916,0,0,15.5434662,0,0,0,15.66311392,15.071155,0,0,30.00460016,45.05090359,0,29.35439721,14.71120929,14.6550631,14.88830868,0,0,44.96722911,0,0,14.4874034,0,29.79431825,14.89855753,14.85440195,75.46087039,60.43382516,14.88551599,44.38044491,0,14.72713495,90.09896556,163.1337756,75.73935036,76.46181269,15.64767163,15.43213198,78.31556959,0,0,0,92.38917276,15.62712921,0,0,15.63790725,63.97406872,48.06126981,79.42335279,31.23273204,78.34391865,111.4455144,78.46269198,64.00416709,47.59050475,47.6699149,62.00384152,46.27989632,46.22747573,30.66054928,78.64412659,64.15724584,61.65858396,62.6236149,31.21430444,46.7969139,62.9922937,48.37049203,16.01288044,0,15.43463321,0,29.9291596,0,0,45.67611038,30.25339137,14.32741552,0,98.74680769,14.47199173,58.00255817,0,27.94922517,0,14.45090898,42.18383439,42.03116081,43.32642786,105.3780075,42.37907198,13.96723379,71.52731042,123.257313,112.433779,87.86006889,41.002038,41.82685719,81.76468231,57.25625301,43.88954096,46.29639593,94.19248269,47.53032975,46.91680352,78.74557603,31.48989782,110.2948807,96.0320683,130.1603964,111.1481976,28.78388345,58.25448094,90.150142,14.46319978,101.7151184,102.8291426,75.22243989,15.01886257,29.8120402,70.64016972,28.38154561,0,73.83664671,59.30659525,74.23958463,59.90727227,0,0,15.02265342,15.64972884,16.05878583,0,0,0,47.53191135,0,128.353405,110.0399815,15.83764635,0,0
U0900163480,0,0,0,14.48960774,14.38411576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.70303236,14.8697105,15.22098971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.03078701,0,0,0,0,0,0,0,0,0,0,0,0,15.67600579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.97852398,16.29120334,0,0,0,0,0,0,0,0,0,0,0,0,64.00416709,63.45400633,0,0,0,0,0,0,0,0,0,31.21430444,0,0,0,0,0,0,0,0,0,0,0,0,14.32741552,0,0,0,14.50063954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U0900163970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55972027,0,0,0,0,0,0,15.61585386,0,15.9913686,0,0,33.05056745,0,0,0,13.53101822,0,0,0,0,0,0,0,0,0,0,0,0,14.4141616,14.70303236,14.8697105,0,0,0,0,0,14.94344538,15.09839548,14.77970574,0,0,0,0,0,0,0,0,0,0,0,0,13.85788294,0,0,0,0,0,30.79240768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.676929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.31012619,0,0,0,0,0,14.75588819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6925384,0,0,0,32.04084654,0,0,0,0,0,0,0,0,0,0,0,0,15.72882532,32.07862292,0,0,15.60715222,0,0,16.12349734,16.01288044,0,0,0,0,0,0,0,0,0,0,0,0,14.50063954,0,0,0,0,0,0,0,0,0,0,0,0,42.16266714,14.64334481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75662787,0,0,0,0,0,44.06963255,0,0,0,0,0,0,0,14.82664881,0,0,0,0,0,0,0,0,0,0,0,0,32.08835125,0,0,0,0
U0900168170,0,0,0,0,0,0,14.69350409,14.89995619,0,0,14.97870266,29.68657647,0,0,15.73038422,15.55972027,0,15.88944137,0,15.86455869,0,0,0,47.67150581,0,0,0,16.52528373,32.61923683,32.87826267,65.19157967,108.2481457,0,0,0,0,14.14860488,0,0,0,0,0,28.20668819,28.59116702,0,0,29.739421,45.66296912,46.28289538,29.81670737,14.74492134,15.01696786,44.83033613,0,0,0,28.51667964,0,15.05495305,15.23267643,0,13.65049741,13.27783045,13.77130875,0,13.45682955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.03114699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.15851631,16.62104234,16.84567486,0,0,0,0,0,0,0,0,0,15.49641997,0,0,0,0,0,31.32622784,30.14231001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.85440195,0,15.10845629,0,14.79348164,0,14.72713495,45.04948278,44.49102971,45.44361022,0,15.64767163,0,0,15.85399394,15.65950799,0,0,0,0,15.7355828,15.63790725,15.99351718,16.02042327,0,15.61636602,0,0,31.38507679,32.00208354,0,15.88997163,31.00192076,0,15.40915858,0,15.72882532,0,0,0,15.60715222,0,15.74807342,16.12349734,80.06440222,15.89952249,15.43463321,15.11037416,29.9291596,14.9834162,15.19572988,15.22537013,30.25339137,0,14.02937623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.667346,13.94228573,0,0,0,0,31.39749423,31.6868865,0,0,0,0,32.01068943,16.27004955,15.87831394,14.39194172,0,15.02502367,14.46319978,14.5307312,73.44938759,60.17795191,105.132038,0,14.12803394,14.19077281,29.1763228,118.1386347,0,0,0,0,0,0,0,0,0,0,0,15.84397045,63.1761701,0,31.43999472,0,0,0
U0900168310,0,14.46451789,14.46319978,0,0,0,0,0,0,0,14.97870266,14.84328823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.78429485,0,0,0,0,0,0,0,0,0,0,0,0,0,14.83034324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.86350158,0,0,0,0,0,62.91530127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.12669568,0,0,0,0,29.00127908,0,0,0,0,0,0,0,0,0,0,14.30546208,0,0,0,0,0,0,0,29.25969397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.75951007,75.22243989,30.03772514,0,0,0,0,0,44.47994644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U0900173070,56.57592681,14.46451789,101.2423985,28.97921548,57.53646305,43.61482092,29.38700818,74.49978095,59.36760076,0,44.93610797,118.7463059,45.76391247,31.05347942,0,31.11944054,46.51651036,63.55776547,109.6634422,63.45823476,31.46180785,61.51718346,124.9268309,47.67150581,79.95684299,47.86158486,127.5198018,66.1011349,81.54809207,49.31739401,16.29789492,94.71712751,109.0445437,66.307793,55.27227349,42.74429948,28.29720976,41.59059543,164.4187505,154.7151803,164.6604035,99.39762018,126.9300969,85.77350107,86.48496958,147.0303236,118.957684,167.4308868,107.9934225,59.63341474,44.23476403,15.01696786,74.71722688,105.6887684,88.67823442,57.90204603,28.51667964,29.11388303,75.27476523,76.16338217,95.96064262,68.25248703,13.27783045,27.5426175,40.45967993,40.37048865,81.34561503,27.71576588,13.80444741,73.72004087,15.09265247,44.63701134,14.54271403,0,29.99892893,0,0,31.41924841,31.2224918,80.50571487,17.52200633,17.49046762,16.54365727,0,31.89917261,33.35502627,33.72595268,16.95364073,16.8916915,32.59244301,65.92039319,43.5456818,0,14.81880427,15.30661909,30.15662803,61.82069592,78.92047338,31.50760985,0,31.93554445,16.01557349,32.53009496,32.44807142,16.3978028,16.49208548,16.60770841,0,50.29502482,66.70771602,16.48751688,16.13114476,64.42635816,80.96017819,0,80.86393125,49.1544735,16.3079426,16.15851631,16.62104234,16.84567486,15.79456644,109.7320406,64.50709568,0,15.58671599,15.37234455,15.25463749,0,15.63379958,30.99283994,0,0,0,0,0,46.98934175,30.14231001,29.86252313,15.0198101,0,15.01696786,14.61323389,73.38599303,117.6896743,58.62025239,0,15.3668872,0,0,73.92147426,73.77944093,43.46221019,14.91162193,0,14.89855753,14.85440195,211.2904371,120.8676503,29.77103198,73.96740819,44.26903648,73.63567474,60.06597704,133.4730891,196.9223109,15.29236254,0,0,15.66311392,47.56198182,140.9355719,162.9120334,123.1855637,78.13564607,47.07761519,157.355828,62.55162901,63.97406872,128.1633862,31.76934112,62.46546409,47.00635119,31.84157555,31.38507679,16.00104177,63.45400633,47.6699149,46.50288114,15.42663211,77.04579288,76.65137319,94.3729519,64.15724584,154.1464599,187.8708447,93.64291333,155.989713,31.49614685,32.24699468,16.01288044,31.79904498,30.86926643,60.44149662,29.9291596,14.9834162,75.97864939,152.2537013,30.25339137,100.2919086,28.05875247,70.53343407,57.88796693,101.5044768,109.0663994,41.92383776,28.49193669,28.90181796,14.06127813,56.04154774,28.88428524,270.9720193,14.12635733,97.77063655,143.0546208,13.695257,98.37955666,146.4334481,123.006114,55.76914292,27.2548941,28.6281265,14.62984699,61.72852791,109.8912298,110.9041028,46.91680352,47.24734562,94.46969346,47.26923459,32.01068943,146.4304459,174.6614533,71.95970862,0,0,28.92639956,72.65365601,279.1076728,60.17795191,0,0,14.12803394,141.9077281,14.5881614,59.06931737,14.82664881,44.54375078,29.95363613,29.36797632,14.56629344,120.1812273,31.29945768,64.23514334,17.92707078,0,0,63.3758818,15.79404252,64.1767025,172.9199709,31.67529271,15.25170569,15.48331816
U0900174190,14.1439817,0,14.46319978,14.48960774,57.53646305,58.15309456,44.08051227,29.79991238,0,0,0,29.68657647,30.50927498,46.58021914,15.73038422,0,0,0,15.66620603,63.45823476,47.19271177,30.75859173,0,15.89050194,15.9913686,31.90772324,31.87995045,49.57585118,16.30961841,16.43913134,32.59578983,54.12407286,13.63056796,26.5231172,41.45420512,42.74429948,14.14860488,0,0,28.13003279,27.44340058,56.7986401,14.1033441,14.29558351,0,14.70303236,44.60913151,45.66296912,92.56579075,59.63341474,14.74492134,60.06787145,74.71722688,30.19679097,44.33911721,72.37755754,71.29169911,29.11388303,30.10990609,60.93070574,27.41732646,81.90298443,66.38915226,55.085235,53.94623991,13.45682955,67.78801253,0,0,0,0,0,0,0,0,0,15.38376789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.60770841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.50927498,15.98278003,0,0,0,0,0,0,0,0,0,0,0,15.00230008,0,0,0,0,0,0,15.3668872,0,0,29.5685897,0,0,0,0,0,14.85440195,15.09217408,0,0,0,14.75634549,14.72713495,0,0,15.14787007,0,0,15.43213198,0,47.56198182,140.9355719,65.16481336,0,15.62712921,0,0,0,15.99351718,0,0,15.61636602,0,0,0,64.00416709,0,0,0,0,0,0,0,0,15.41464599,15.65590373,15.60715222,0,47.24422027,177.3584708,48.03864133,15.89952249,0,15.11037416,0,0,0,0,0,14.32741552,0,0,0,0,0,0,0,0,0,14.01038694,14.44214262,30.10800215,0,0,0,0,0,0,0,0,0,14.31406325,0,0,31.39749423,0,0,0,0,0,64.02137887,0,0,0,0,0,28.92639956,0,0,30.08897596,0,0,14.12803394,0,0,0,0,29.69583385,0,0,14.56629344,0,0,16.05878583,0,0,0,0,0,32.08835125,0,31.67529271,15.25170569,0
U0900177200,28.2879634,14.46451789,43.38959934,0,0,29.07654728,0,14.89995619,0,29.81110694,0,103.9030176,30.50927498,31.05347942,47.19115266,62.23888108,93.03302071,63.55776547,15.66620603,15.86455869,47.19271177,61.51718346,62.46341543,63.56200774,95.94821159,47.86158486,47.81992568,33.05056745,32.61923683,131.5130507,81.48947458,67.65509108,27.26113592,26.5231172,41.45420512,42.74429948,42.44581464,83.18119086,27.40312509,42.19504918,54.88680115,28.39932005,56.41337638,100.0690846,86.48496958,73.51516181,59.47884201,91.32593824,61.71052717,29.81670737,29.48984269,75.08483931,74.71722688,60.39358194,29.55941147,14.47551151,42.77501946,29.11388303,0,0,0,0,0,0,13.48655998,0,0,41.57364883,0,0,0,0,29.08542806,46.18861152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.03114699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79456644,0,0,0,0,0,0,0,0,0,0,0,15.61431757,0,0,15.66311392,0,0,0,0,0,0,0,0,0,0,0,0,14.98907637,29.5685897,29.51177637,0,0,0,0,0,15.09217408,45.32536887,44.65654797,29.58696328,29.51269098,29.4542699,45.04948278,44.49102971,75.73935036,45.87708762,15.64767163,15.43213198,0,15.85399394,15.65950799,16.29120334,0,0,15.6925384,0,15.63790725,31.98703436,16.02042327,15.88467056,0,15.66878373,15.92078778,47.07761519,16.00104177,0,0,0,0,15.40915858,15.33027464,31.45765063,16.03931146,15.41464599,31.31180745,0,0,15.74807342,80.61748671,32.02576089,15.89952249,15.43463321,30.22074831,14.9645798,0,15.19572988,30.45074026,60.50678273,14.32741552,0,28.21337363,0,0,27.26659986,13.97461259,0,14.45090898,0,14.01038694,14.44214262,0,56.5054293,0,0,68.47628498,14.05422238,43.93003444,41.002038,41.82685719,0,0,0,0,15.69874712,15.84344325,15.63893451,47.24734562,220.4292847,173.3205268,80.02672359,276.5908423,31.75662787,43.17582517,29.12724047,45.075071,43.38959934,14.5307312,132.2088977,60.17795191,45.0565877,44.71806029,14.12803394,70.95386404,58.35264561,29.53465869,29.65329763,59.39166771,14.97681807,14.68398816,43.69888032,15.02265342,0,64.23514334,17.92707078,0,31.82348616,79.21985226,63.1761701,80.22087812,47.15999208,31.67529271,15.25170569,77.41659079
U0900183430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3455725,0,0,0,0,0,0,62.70402318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98907637,0,0,0,0,14.89715913,14.89855753,14.85440195,15.09217408,15.10845629,0,0,0,0,0,0,0,0,0,0,0,0,15.65950799,16.29120334,0,0,0,0,0,15.99351718,16.02042327,15.88467056,0,0,0,0,0,0,0,0,0,0,0,15.72882532,32.07862292,15.41464599,15.65590373,0,0,0,0,0,15.89952249,0,15.11037416,14.9645798,14.9834162,0,0,0,0,0,0,0,14.50063954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.75641153,0,16.27004955,15.87831394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U0900183500,0,0,0,14.48960774,0,29.07654728,0,14.89995619,14.84190019,29.81110694,14.97870266,0,15.25463749,15.52673971,47.19115266,31.11944054,15.50550345,0,0,47.59367607,0,0,31.23170772,0,0,0,0,0,32.61923683,49.31739401,0,40.59305465,0,26.5231172,13.81806837,0,56.59441952,0,0,28.13003279,0,14.19966003,14.1033441,28.59116702,0,0,0,60.88395883,30.85526358,0,29.48984269,0,29.88689075,0,44.33911721,14.47551151,28.51667964,29.11388303,0,0,13.70866323,0,0,13.77130875,0,13.45682955,13.55760251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.98417097,16.60770841,0,0,0,0,0,0,0,0,48.51835875,16.3848245,0,0,0,0,0,0,16.12677392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.71120929,0,0,0,0,0,29.5685897,0,0,0,0,0,0,0,30.21691258,0,0,0,0,0,0,30.29574015,0,0,0,15.66311392,15.85399394,46.97852398,16.29120334,0,15.62712921,0,0,0,63.97406872,0,31.76934112,78.08183011,31.33756746,31.84157555,78.46269198,80.00520886,31.72700317,31.77994327,31.00192076,46.27989632,46.22747573,0,0,16.03931146,0,15.65590373,109.2500656,15.5989713,0,16.12349734,48.03864133,0,0,15.11037416,0,0,15.19572988,0,0,0,0,14.10668681,14.47199173,14.50063954,27.26659986,13.97461259,0,0,0,28.02077387,43.32642786,15.05400107,0,27.93446759,14.30546208,0,42.16266714,0,13.667346,0,0,0,0,0,0,31.6868865,15.63893451,31.49823041,0,0,32.01068943,16.27004955,47.63494181,0,14.56362024,15.02502367,14.46319978,0,44.06963255,75.22243989,0,0,0,0,14.5881614,14.76732934,0,29.69583385,29.95363613,0,14.56629344,0,46.94918652,112.4115008,17.92707078,0,0,15.84397045,0,0,62.87998944,0,0,0
U0900186370,14.1439817,0,0,14.48960774,14.38411576,0,0,0,0,0,14.97870266,14.84328823,0,0,0,0,62.02201381,63.55776547,78.33103017,0,0,0,0,0,47.97410579,15.95386162,0,0,0,0,0,13.53101822,13.63056796,0,0,0,14.14860488,0,13.70156254,28.13003279,0,0,0,14.29558351,0,14.70303236,14.8697105,15.22098971,15.42763179,14.90835369,14.74492134,0,14.94344538,30.19679097,0,0,0,0,0,15.23267643,13.70866323,0,0,0,0,0,13.55760251,13.85788294,0,14.74400817,15.09265247,0,0,15.39620384,14.99946447,0,0,31.41924841,15.6112459,16.10114297,35.04401266,17.49046762,16.54365727,16.4800983,15.94958631,16.67751313,16.86297634,0,0,0,0,0,0,0,0,0,0,0,0,0,15.96777223,0,0,0,0,0,0,0,0,16.676929,0,0,0,0,0,0,0,0,0,0,0,15.79456644,31.35201159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.35439721,14.71120929,14.6550631,14.88830868,0,0,0,0,0,0,0,0,0,0,0,0,14.88551599,0,0,0,0,0,45.44361022,0,0,0,0,0,15.65950799,32.58240668,0,0,15.6925384,0,0,31.98703436,32.04084654,15.88467056,0,0,0,0,0,0,0,0,0,0,0,47.18647595,16.03931146,46.24393797,0,0,0,15.74807342,16.12349734,0,0,0,0,0,14.9834162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.64334481,13.667346,0,13.62744705,0,0,15.43213198,31.39749423,15.84344325,0,0,0,0,16.00534472,16.27004955,15.87831394,0,14.56362024,0,0,0,29.37975504,30.08897596,0,0,0,0,14.5881614,14.76732934,14.82664881,0,14.97681807,0,0,0,15.64972884,32.11757167,0,0,15.91174308,0,0,16.04417562,15.71999736,0,0,0
